spend_date,channel,campaign,spend_usd,impressions,clicks
2025-11-20,Paid Social,li_agency_owners,371.03,14421,274
2025-11-20,Outbound,cold_email_q2,122.2,0,0
2025-11-21,Paid Search,,353.2,2690,113
2025-11-21,Paid Social,fb_retarget,369.75,14368,273
2025-11-21,Outbound,linkedin_dm,119.87,0,0
2025-11-22,Paid Search,gs_va_hire,117.89,904,38
2025-11-22,Paid Social,fb_retarget,58.66,2263,43
2025-11-22,Outbound,cold_email_q1,29.9,0,0
2025-11-23,Paid Search,gs_competitor,105.43,809,34
2025-11-23,Paid Social,li_agency_owners,92.85,3578,68
2025-11-23,Outbound,linkedin_dm,29.69,0,0
2025-11-24,Paid Search,gs_latam_talent,456.09,3500,147
2025-11-24,Paid Social,fb_founders,368.19,14315,272
2025-11-24,Outbound,cold_email_q1,91.87,0,0
2025-11-25,Paid Search,gs_va_hire,391.29,3000,126
2025-11-25,Paid Social,fb_retarget,376.17,14631,278
2025-11-25,Outbound,cold_email_q2,99.11,0,0
2025-11-26,Paid Search,gs_va_hire,480.54,3690,155
2025-11-26,Paid Social,fb_retarget,369.69,14368,273
2025-11-26,Outbound,linkedin_dm,112.14,0,0
2025-11-27,Paid Search,gs_va_hire,530.44,4071,171
2025-11-27,Paid Social,fb_founders,391.15,15210,289
2025-11-27,Outbound,cold_email_q1,94.83,0,0
2025-11-28,Paid Search,gs_va_hire,537.44,4119,173
2025-11-28,Paid Social,fb_founders,262.83,10210,194
2025-11-28,Outbound,linkedin_dm,74.95,0,0
2025-11-29,Paid Search,,107.48,809,34
2025-11-29,Paid Social,fb_retarget,67.19,2578,49
2025-11-29,Outbound,cold_email_q2,29.67,0,0
2025-11-30,Paid Search,gs_va_hire,87.92,666,28
2025-11-30,Paid Social,,83.86,3263,62
2025-11-30,Outbound,linkedin_dm,22.39,0,0
2025-12-01,Paid Search,gs_latam_talent,324.98,2476,104
2025-12-01,Paid Social,li_agency_owners,196.12,7631,145
2025-12-01,Outbound,cold_email_q1,54.2,0,0
2025-12-02,Paid Search,gs_latam_talent,177.84,1357,57
2025-12-02,Paid Social,fb_founders,134.04,5210,99
2025-12-02,Outbound,cold_email_q1,61.46,0,0
2025-12-03,Paid Search,gs_va_hire,248.24,1904,80
2025-12-03,Paid Social,fb_founders,154.03,6000,114
2025-12-03,Outbound,linkedin_dm,68.66,0,0
2025-12-04,Paid Search,gs_va_hire,244.08,1857,78
2025-12-04,Paid Social,li_agency_owners,225.63,8789,167
2025-12-04,Outbound,linkedin_dm,42.48,0,0
2025-12-05,Paid Search,gs_latam_talent,254.69,1952,82
2025-12-05,Paid Social,li_agency_owners,175.02,6789,129
2025-12-05,Outbound,cold_email_q2,72.65,0,0
2025-12-06,Paid Search,gs_competitor,67.56,499,21
2025-12-06,Paid Social,fb_founders,37.59,1421,27
2025-12-06,Outbound,cold_email_q2,11.16,0,0
2025-12-07,Paid Search,gs_va_hire,47.51,357,15
2025-12-07,Paid Social,fb_retarget,48.02,1842,35
2025-12-07,Outbound,linkedin_dm,15.06,0,0
2025-12-08,Paid Search,gs_competitor,273.52,2095,88
2025-12-08,Paid Social,li_agency_owners,233.5,9052,172
2025-12-08,Outbound,cold_email_q1,54.39,0,0
2025-12-09,Paid Search,gs_latam_talent,290.34,2214,93
2025-12-09,Paid Social,fb_founders,172.48,6684,127
2025-12-09,Outbound,cold_email_q2,73.28,0,0
2025-12-10,Paid Search,gs_competitor,253.68,1928,81
2025-12-10,Paid Social,li_agency_owners,164.7,6368,121
2025-12-10,Outbound,cold_email_q2,70.69,0,0
2025-12-11,Paid Search,gs_latam_talent,326.22,2500,105
2025-12-11,Paid Social,fb_retarget,226.3,8789,167
2025-12-11,Outbound,cold_email_q1,73.0,0,0
2025-12-12,Paid Search,gs_latam_talent,252.5,1928,81
2025-12-12,Paid Social,li_agency_owners,170.01,6578,125
2025-12-12,Outbound,linkedin_dm,57.74,0,0
2025-12-13,Paid Search,gs_latam_talent,56.42,428,18
2025-12-13,Paid Social,li_agency_owners,52.72,2052,39
2025-12-13,Outbound,linkedin_dm,16.08,0,0
2025-12-14,Paid Search,gs_va_hire,69.97,523,22
2025-12-14,Paid Social,fb_retarget,57.31,2210,42
2025-12-14,Outbound,cold_email_q1,12.61,0,0
2025-12-15,Paid Search,,200.15,1523,64
2025-12-15,Paid Social,,218.25,8473,161
2025-12-15,Outbound,cold_email_q1,47.89,0,0
2025-12-16,Paid Search,gs_competitor,241.4,1833,77
2025-12-16,Paid Social,fb_founders,174.52,6789,129
2025-12-16,Outbound,cold_email_q2,45.43,0,0
2025-12-17,Paid Search,gs_competitor,192.73,1476,62
2025-12-17,Paid Social,fb_retarget,211.37,8210,156
2025-12-17,Outbound,linkedin_dm,71.29,0,0
2025-12-18,Paid Search,gs_latam_talent,262.07,1999,84
2025-12-18,Paid Social,fb_retarget,193.68,7526,143
2025-12-18,Outbound,linkedin_dm,58.43,0,0
2025-12-19,Paid Search,gs_competitor,190.64,1452,61
2025-12-19,Paid Social,fb_retarget,196.46,7631,145
2025-12-19,Outbound,cold_email_q1,73.83,0,0
2025-12-20,Paid Search,gs_competitor,55.93,428,18
2025-12-20,Paid Social,fb_retarget,35.94,1368,26
2025-12-20,Outbound,cold_email_q1,10.79,0,0
2025-12-21,Paid Search,gs_va_hire,77.91,595,25
2025-12-21,Paid Social,fb_founders,34.21,1315,25
2025-12-21,Outbound,linkedin_dm,12.68,0,0
2025-12-22,Paid Search,gs_competitor,224.37,1714,72
2025-12-22,Paid Social,,132.53,5157,98
2025-12-22,Outbound,cold_email_q1,58.9,0,0
2025-12-23,Paid Search,gs_competitor,187.6,1428,60
2025-12-23,Paid Social,fb_retarget,183.34,7105,135
2025-12-23,Outbound,cold_email_q2,73.24,0,0
2025-12-24,Paid Search,gs_va_hire,232.93,1785,75
2025-12-24,Paid Social,fb_retarget,234.71,9105,173
2025-12-24,Outbound,cold_email_q2,40.69,0,0
2025-12-25,Paid Search,gs_va_hire,188.73,1428,60
2025-12-25,Paid Social,fb_retarget,238.1,9263,176
2025-12-25,Outbound,cold_email_q1,43.47,0,0
2025-12-26,Paid Search,gs_va_hire,322.82,2476,104
2025-12-26,Paid Social,fb_founders,166.0,6421,122
2025-12-26,Outbound,cold_email_q2,43.49,0,0
2025-12-27,Paid Search,gs_latam_talent,50.23,380,16
2025-12-27,Paid Social,fb_retarget,32.88,1263,24
2025-12-27,Outbound,linkedin_dm,12.4,0,0
2025-12-28,Paid Search,gs_va_hire,80.88,619,26
2025-12-28,Paid Social,li_agency_owners,51.54,2000,38
2025-12-28,Outbound,linkedin_dm,11.2,0,0
2025-12-29,Paid Search,gs_latam_talent,318.8,2428,102
2025-12-29,Paid Social,fb_founders,191.83,7473,142
2025-12-29,Outbound,linkedin_dm,66.75,0,0
2025-12-30,Paid Search,gs_latam_talent,193.35,1476,62
2025-12-30,Paid Social,fb_founders,187.61,7263,138
2025-12-30,Outbound,cold_email_q1,70.75,0,0
2025-12-31,Paid Search,gs_competitor,291.45,2238,94
2025-12-31,Paid Social,li_agency_owners,158.04,6157,117
2025-12-31,Outbound,cold_email_q2,70.4,0,0
2026-01-01,Paid Search,gs_va_hire,390.76,3000,126
2026-01-01,Paid Social,fb_founders,313.34,12210,232
2026-01-01,Outbound,cold_email_q2,99.29,0,0
2026-01-02,Paid Search,gs_va_hire,394.59,3023,127
2026-01-02,Paid Social,fb_retarget,226.81,8842,168
2026-01-02,Outbound,cold_email_q2,74.5,0,0
2026-01-03,Paid Search,gs_competitor,107.41,809,34
2026-01-03,Paid Social,fb_founders,84.87,3263,62
2026-01-03,Outbound,linkedin_dm,24.04,0,0
2026-01-04,Paid Search,gs_competitor,65.78,499,21
2026-01-04,Paid Social,li_agency_owners,53.24,2052,39
2026-01-04,Outbound,cold_email_q1,21.85,0,0
2026-01-05,Paid Search,gs_va_hire,434.06,3333,140
2026-01-05,Paid Social,li_agency_owners,307.45,11947,227
2026-01-05,Outbound,cold_email_q2,74.29,0,0
2026-01-06,Paid Search,gs_va_hire,455.79,3500,147
2026-01-06,Paid Social,li_agency_owners,259.71,10105,192
2026-01-06,Outbound,cold_email_q1,62.27,0,0
2026-01-07,Paid Search,gs_va_hire,449.75,3452,145
2026-01-07,Paid Social,li_agency_owners,339.77,13210,251
2026-01-07,Outbound,linkedin_dm,81.43,0,0
2026-01-08,Paid Search,gs_competitor,264.77,2023,85
2026-01-08,Paid Social,fb_retarget,283.75,11052,210
2026-01-08,Outbound,cold_email_q2,90.86,0,0
2026-01-09,Paid Search,gs_competitor,439.65,3357,141
2026-01-09,Paid Social,fb_retarget,255.21,9947,189
2026-01-09,Outbound,cold_email_q1,104.52,0,0
2026-01-10,Paid Search,gs_latam_talent,86.57,642,27
2026-01-10,Paid Social,,65.84,2526,48
2026-01-10,Outbound,linkedin_dm,22.01,0,0
2026-01-11,Paid Search,gs_competitor,89.98,690,29
2026-01-11,Paid Social,li_agency_owners,49.16,1894,36
2026-01-11,Outbound,cold_email_q2,24.77,0,0
2026-01-12,Paid Search,gs_latam_talent,463.7,3547,149
2026-01-12,Paid Social,li_agency_owners,337.26,13105,249
2026-01-12,Outbound,linkedin_dm,70.86,0,0
2026-01-13,Paid Search,gs_va_hire,440.39,3380,142
2026-01-13,Paid Social,,271.4,10578,201
2026-01-13,Outbound,cold_email_q1,90.7,0,0
2026-01-14,Paid Search,gs_va_hire,266.73,2047,86
2026-01-14,Paid Social,li_agency_owners,197.62,7684,146
2026-01-14,Outbound,linkedin_dm,71.2,0,0
2026-01-15,Paid Search,gs_competitor,398.21,3047,128
2026-01-15,Paid Social,fb_retarget,218.07,8473,161
2026-01-15,Outbound,linkedin_dm,92.65,0,0
2026-01-16,Paid Search,gs_va_hire,344.77,2642,111
2026-01-16,Paid Social,fb_founders,258.49,10052,191
2026-01-16,Outbound,linkedin_dm,65.05,0,0
2026-01-17,Paid Search,gs_competitor,87.67,666,28
2026-01-17,Paid Social,fb_founders,48.25,1842,35
2026-01-17,Outbound,cold_email_q1,25.46,0,0
2026-01-18,Paid Search,gs_va_hire,113.65,857,36
2026-01-18,Paid Social,li_agency_owners,52.5,2000,38
2026-01-18,Outbound,cold_email_q1,22.04,0,0
2026-01-19,Paid Search,gs_competitor,358.3,2738,115
2026-01-19,Paid Social,li_agency_owners,231.11,9000,171
2026-01-19,Outbound,linkedin_dm,77.17,0,0
2026-01-20,Paid Search,gs_latam_talent,255.34,1952,82
2026-01-20,Paid Social,fb_retarget,316.96,12315,234
2026-01-20,Outbound,cold_email_q1,87.97,0,0
2026-01-21,Paid Search,gs_latam_talent,263.25,1999,84
2026-01-21,Paid Social,fb_retarget,214.19,8315,158
2026-01-21,Outbound,cold_email_q2,60.1,0,0
2026-01-22,Paid Search,gs_va_hire,351.65,2690,113
2026-01-22,Paid Social,fb_founders,252.59,9842,187
2026-01-22,Outbound,linkedin_dm,59.58,0,0
2026-01-23,Paid Search,gs_latam_talent,437.81,3357,141
2026-01-23,Paid Social,fb_retarget,209.19,8105,154
2026-01-23,Outbound,cold_email_q1,100.82,0,0
2026-01-24,Paid Search,gs_va_hire,66.76,499,21
2026-01-24,Paid Social,fb_retarget,85.37,3315,63
2026-01-24,Outbound,linkedin_dm,17.74,0,0
2026-01-25,Paid Search,gs_va_hire,110.48,833,35
2026-01-25,Paid Social,li_agency_owners,63.15,2421,46
2026-01-25,Outbound,cold_email_q1,24.15,0,0
2026-01-26,Paid Search,gs_competitor,288.03,2190,92
2026-01-26,Paid Social,li_agency_owners,293.1,11421,217
2026-01-26,Outbound,linkedin_dm,61.8,0,0
2026-01-27,Paid Search,gs_latam_talent,411.18,3142,132
2026-01-27,Paid Social,fb_retarget,305.4,11894,226
2026-01-27,Outbound,linkedin_dm,83.91,0,0
2026-01-28,Paid Search,gs_latam_talent,396.74,3023,127
2026-01-28,Paid Social,fb_founders,233.23,9052,172
2026-01-28,Outbound,cold_email_q2,97.69,0,0
2026-01-29,Paid Search,gs_va_hire,259.8,1976,83
2026-01-29,Paid Social,li_agency_owners,226.64,8789,167
2026-01-29,Outbound,cold_email_q1,64.35,0,0
2026-01-30,Paid Search,gs_va_hire,319.56,2452,103
2026-01-30,Paid Social,fb_retarget,229.54,8947,170
2026-01-30,Outbound,cold_email_q2,84.42,0,0
2026-01-31,Paid Search,gs_latam_talent,62.95,476,20
2026-01-31,Paid Social,li_agency_owners,54.84,2105,40
2026-01-31,Outbound,cold_email_q1,19.85,0,0
2026-02-01,Paid Search,gs_competitor,95.81,714,30
2026-02-01,Paid Social,fb_retarget,57.66,2210,42
2026-02-01,Outbound,cold_email_q1,22.28,0,0
2026-02-02,Paid Search,gs_latam_talent,509.51,3904,164
2026-02-02,Paid Social,fb_retarget,238.82,9263,176
2026-02-02,Outbound,linkedin_dm,122.07,0,0
2026-02-03,Paid Search,gs_va_hire,496.03,3809,160
2026-02-03,Paid Social,li_agency_owners,356.19,13842,263
2026-02-03,Outbound,linkedin_dm,86.19,0,0
2026-02-04,Paid Search,gs_va_hire,374.86,2857,120
2026-02-04,Paid Social,li_agency_owners,254.68,9894,188
2026-02-04,Outbound,linkedin_dm,112.24,0,0
2026-02-05,Paid Search,gs_latam_talent,329.43,2523,106
2026-02-05,Paid Social,li_agency_owners,302.32,11736,223
2026-02-05,Outbound,cold_email_q1,97.35,0,0
2026-02-06,Paid Search,gs_va_hire,431.92,3309,139
2026-02-06,Paid Social,fb_retarget,310.27,12052,229
2026-02-06,Outbound,cold_email_q1,80.59,0,0
2026-02-07,Paid Search,gs_competitor,92.02,690,29
2026-02-07,Paid Social,fb_retarget,64.41,2473,47
2026-02-07,Outbound,cold_email_q2,21.99,0,0
2026-02-08,Paid Search,gs_va_hire,126.5,952,40
2026-02-08,Paid Social,fb_retarget,68.27,2631,50
2026-02-08,Outbound,cold_email_q2,19.1,0,0
2026-02-09,Paid Search,gs_latam_talent,515.23,3952,166
2026-02-09,Paid Social,fb_founders,397.58,15473,294
2026-02-09,Outbound,cold_email_q1,119.61,0,0
2026-02-10,Paid Search,gs_competitor,470.62,3595,151
2026-02-10,Paid Social,li_agency_owners,398.19,15473,294
2026-02-10,Outbound,cold_email_q2,122.28,0,0
2026-02-11,Paid Search,gs_latam_talent,518.41,3976,167
2026-02-11,Paid Social,li_agency_owners,381.97,14842,282
2026-02-11,Outbound,cold_email_q2,80.98,0,0
2026-02-12,Paid Search,gs_competitor,542.06,4142,174
2026-02-12,Paid Social,li_agency_owners,289.82,11263,214
2026-02-12,Outbound,cold_email_q2,97.08,0,0
2026-02-13,Paid Search,gs_va_hire,440.43,3380,142
2026-02-13,Paid Social,fb_retarget,360.2,14000,266
2026-02-13,Outbound,cold_email_q1,94.54,0,0
2026-02-14,Paid Search,gs_va_hire,130.63,999,42
2026-02-14,Paid Social,li_agency_owners,72.27,2789,53
2026-02-14,Outbound,linkedin_dm,22.15,0,0
2026-02-15,Paid Search,gs_va_hire,87.74,666,28
2026-02-15,Paid Social,fb_founders,77.13,3000,57
2026-02-15,Outbound,linkedin_dm,18.48,0,0
2026-02-16,Paid Search,gs_latam_talent,406.09,3095,130
2026-02-16,Paid Social,li_agency_owners,299.08,11631,221
2026-02-16,Outbound,cold_email_q2,102.77,0,0
2026-02-17,Paid Search,gs_competitor,345.75,2642,111
2026-02-17,Paid Social,fb_retarget,265.24,10315,196
2026-02-17,Outbound,linkedin_dm,67.04,0,0
2026-02-18,Paid Search,gs_latam_talent,443.97,3404,143
2026-02-18,Paid Social,fb_retarget,323.93,12578,239
2026-02-18,Outbound,cold_email_q1,82.69,0,0
2026-02-19,Paid Search,gs_va_hire,459.94,3523,148
2026-02-19,Paid Social,fb_retarget,253.92,9894,188
2026-02-19,Outbound,cold_email_q1,122.18,0,0
2026-02-20,Paid Search,gs_competitor,445.49,3404,143
2026-02-20,Paid Social,fb_retarget,399.81,15578,296
2026-02-20,Outbound,cold_email_q2,111.88,0,0
2026-02-21,Paid Search,gs_latam_talent,103.65,785,33
2026-02-21,Paid Social,fb_founders,89.81,3473,66
2026-02-21,Outbound,cold_email_q1,26.58,0,0
2026-02-22,Paid Search,gs_va_hire,103.87,785,33
2026-02-22,Paid Social,li_agency_owners,70.73,2736,52
2026-02-22,Outbound,linkedin_dm,22.65,0,0
2026-02-23,Paid Search,gs_va_hire,455.59,3476,146
2026-02-23,Paid Social,li_agency_owners,285.81,11105,211
2026-02-23,Outbound,cold_email_q1,115.79,0,0
2026-02-24,Paid Search,gs_va_hire,381.16,2904,122
2026-02-24,Paid Social,fb_founders,221.86,8631,164
2026-02-24,Outbound,cold_email_q1,117.47,0,0
2026-02-25,Paid Search,gs_latam_talent,393.8,3023,127
2026-02-25,Paid Social,fb_founders,279.28,10842,206
2026-02-25,Outbound,cold_email_q1,91.68,0,0
2026-02-26,Paid Search,gs_competitor,473.11,3619,152
2026-02-26,Paid Social,li_agency_owners,359.99,14000,266
2026-02-26,Outbound,linkedin_dm,95.97,0,0
2026-02-27,Paid Search,gs_latam_talent,498.04,3809,160
2026-02-27,Paid Social,fb_retarget,293.94,11421,217
2026-02-27,Outbound,cold_email_q2,92.29,0,0
2026-02-28,Paid Search,gs_va_hire,97.21,738,31
2026-02-28,Paid Social,fb_founders,71.87,2789,53
2026-02-28,Outbound,cold_email_q2,24.58,0,0
2026-03-01,Paid Search,gs_competitor,117.77,880,37
2026-03-01,Paid Social,fb_founders,96.64,3736,71
2026-03-01,Outbound,cold_email_q2,24.32,0,0
2026-03-02,Paid Search,gs_va_hire,533.84,4095,172
2026-03-02,Paid Social,fb_founders,283.73,11052,210
2026-03-02,Outbound,cold_email_q1,79.93,0,0
2026-03-03,Paid Search,gs_competitor,417.25,3190,134
2026-03-03,Paid Social,li_agency_owners,330.96,12894,245
2026-03-03,Outbound,cold_email_q2,99.03,0,0
2026-03-04,Paid Search,gs_latam_talent,441.84,3380,142
2026-03-04,Paid Social,li_agency_owners,246.44,9578,182
2026-03-04,Outbound,cold_email_q2,87.92,0,0
2026-03-05,Paid Search,gs_va_hire,384.21,2928,123
2026-03-05,Paid Social,fb_founders,295.64,11473,218
2026-03-05,Outbound,cold_email_q1,89.89,0,0
2026-03-06,Paid Search,gs_latam_talent,391.79,3000,126
2026-03-06,Paid Social,li_agency_owners,284.73,11052,210
2026-03-06,Outbound,linkedin_dm,108.15,0,0
2026-03-07,Paid Search,gs_latam_talent,83.3,619,26
2026-03-07,Paid Social,fb_retarget,94.89,3684,70
2026-03-07,Outbound,,29.43,0,0
2026-03-08,Paid Search,gs_va_hire,109.11,833,35
2026-03-08,Paid Social,li_agency_owners,77.5,3000,57
2026-03-08,Outbound,cold_email_q2,20.68,0,0
2026-03-09,Paid Search,gs_competitor,340.07,2595,109
2026-03-09,Paid Social,li_agency_owners,331.73,12894,245
2026-03-09,Outbound,cold_email_q2,86.84,0,0
2026-03-10,Paid Search,,514.58,3928,165
2026-03-10,Paid Social,fb_founders,296.62,11526,219
2026-03-10,Outbound,cold_email_q1,96.48,0,0
2026-03-11,Paid Search,gs_latam_talent,362.74,2785,117
2026-03-11,Paid Social,li_agency_owners,375.08,14578,277
2026-03-11,Outbound,linkedin_dm,70.81,0,0
2026-03-12,Paid Search,gs_competitor,369.63,2833,119
2026-03-12,Paid Social,li_agency_owners,376.26,14631,278
2026-03-12,Outbound,cold_email_q1,82.02,0,0
2026-03-13,Paid Search,gs_latam_talent,514.26,3928,165
2026-03-13,Paid Social,fb_founders,270.38,10526,200
2026-03-13,Outbound,cold_email_q1,119.27,0,0
2026-03-14,Paid Search,gs_va_hire,122.63,928,39
2026-03-14,Paid Social,li_agency_owners,61.88,2368,45
2026-03-14,Outbound,cold_email_q2,21.44,0,0
2026-03-15,Paid Search,gs_competitor,82.6,619,26
2026-03-15,Paid Social,fb_founders,81.15,3157,60
2026-03-15,Outbound,linkedin_dm,22.83,0,0
2026-03-16,Paid Search,gs_va_hire,401.6,3071,129
2026-03-16,Paid Social,fb_retarget,244.72,9526,181
2026-03-16,Outbound,cold_email_q1,120.72,0,0
2026-03-17,Paid Search,gs_latam_talent,418.93,3214,135
2026-03-17,Paid Social,fb_retarget,297.01,11578,220
2026-03-17,Outbound,cold_email_q2,72.88,0,0
2026-03-18,Paid Search,,469.16,3595,151
2026-03-18,Paid Social,fb_retarget,226.45,8789,167
2026-03-18,Outbound,linkedin_dm,87.25,0,0
2026-03-19,Paid Search,gs_latam_talent,390.37,2976,125
2026-03-19,Paid Social,fb_founders,386.17,15052,286
2026-03-19,Outbound,linkedin_dm,88.08,0,0
2026-03-20,Paid Search,gs_competitor,410.41,3142,132
2026-03-20,Paid Social,li_agency_owners,354.8,13789,262
2026-03-20,Outbound,cold_email_q1,110.16,0,0
2026-03-21,Paid Search,gs_latam_talent,88.49,666,28
2026-03-21,Paid Social,,64.8,2473,47
2026-03-21,Outbound,cold_email_q2,23.8,0,0
2026-03-22,Paid Search,gs_latam_talent,121.04,928,39
2026-03-22,Paid Social,li_agency_owners,65.19,2526,48
2026-03-22,Outbound,linkedin_dm,18.28,0,0
2026-03-23,Paid Search,gs_competitor,451.69,3452,145
2026-03-23,Paid Social,fb_retarget,338.45,13157,250
2026-03-23,Outbound,cold_email_q2,77.49,0,0
2026-03-24,Paid Search,gs_latam_talent,496.35,3809,160
2026-03-24,Paid Social,fb_retarget,358.14,13947,265
2026-03-24,Outbound,linkedin_dm,66.94,0,0
2026-03-25,Paid Search,gs_va_hire,476.02,3642,153
2026-03-25,Paid Social,fb_founders,375.68,14631,278
2026-03-25,Outbound,cold_email_q2,94.33,0,0
2026-03-26,Paid Search,gs_latam_talent,497.18,3809,160
2026-03-26,Paid Social,fb_founders,221.06,8578,163
2026-03-26,Outbound,cold_email_q1,120.35,0,0
2026-03-27,Paid Search,gs_latam_talent,421.45,3214,135
2026-03-27,Paid Social,li_agency_owners,275.02,10684,203
2026-03-27,Outbound,cold_email_q1,117.81,0,0
2026-03-28,Paid Search,gs_va_hire,102.6,785,33
2026-03-28,Paid Social,fb_founders,91.67,3526,67
2026-03-28,Outbound,cold_email_q1,26.33,0,0
2026-03-29,Paid Search,gs_competitor,98.19,738,31
2026-03-29,Paid Social,li_agency_owners,67.98,2631,50
2026-03-29,Outbound,linkedin_dm,16.66,0,0
2026-03-30,Paid Search,gs_competitor,507.85,3880,163
2026-03-30,Paid Social,fb_founders,265.06,10315,196
2026-03-30,Outbound,cold_email_q2,73.85,0,0
2026-03-31,Paid Search,gs_va_hire,385.3,2952,124
2026-03-31,Paid Social,fb_retarget,365.34,14210,270
2026-03-31,Outbound,linkedin_dm,116.09,0,0
2026-04-01,Paid Search,gs_latam_talent,352.67,2690,113
2026-04-01,Paid Social,fb_founders,270.6,10526,200
2026-04-01,Outbound,linkedin_dm,100.54,0,0
2026-04-02,Paid Search,gs_va_hire,403.94,3095,130
2026-04-02,Paid Social,li_agency_owners,338.81,13157,250
2026-04-02,Outbound,linkedin_dm,116.51,0,0
2026-04-03,Paid Search,gs_va_hire,356.11,2714,114
2026-04-03,Paid Social,fb_retarget,271.14,10526,200
2026-04-03,Outbound,cold_email_q1,117.02,0,0
2026-04-04,Paid Search,gs_competitor,135.35,1023,43
2026-04-04,Paid Social,fb_retarget,91.36,3526,67
2026-04-04,Outbound,linkedin_dm,19.34,0,0
2026-04-05,Paid Search,gs_va_hire,122.93,928,39
2026-04-05,Paid Social,fb_founders,98.98,3842,73
2026-04-05,Outbound,cold_email_q2,19.39,0,0
2026-04-06,Paid Search,gs_va_hire,477.68,3666,154
2026-04-06,Paid Social,fb_founders,287.95,11210,213
2026-04-06,Outbound,cold_email_q2,109.14,0,0
2026-04-07,Paid Search,gs_va_hire,518.52,3976,167
2026-04-07,Paid Social,fb_retarget,254.61,9894,188
2026-04-07,Outbound,cold_email_q1,76.74,0,0
2026-04-08,Paid Search,gs_competitor,530.8,4071,171
2026-04-08,Paid Social,li_agency_owners,377.08,14684,279
2026-04-08,Outbound,linkedin_dm,97.76,0,0
2026-04-09,Paid Search,gs_competitor,523.34,3999,168
2026-04-09,Paid Social,fb_founders,369.72,14368,273
2026-04-09,Outbound,linkedin_dm,85.54,0,0
2026-04-10,Paid Search,gs_competitor,527.68,4047,170
2026-04-10,Paid Social,fb_retarget,315.83,12263,233
2026-04-10,Outbound,linkedin_dm,101.52,0,0
2026-04-11,Paid Search,gs_competitor,83.82,642,27
2026-04-11,Paid Social,li_agency_owners,79.94,3105,59
2026-04-11,Outbound,cold_email_q1,17.37,0,0
2026-04-12,Paid Search,gs_competitor,95.77,714,30
2026-04-12,Paid Social,li_agency_owners,57.2,2210,42
2026-04-12,Outbound,cold_email_q1,26.44,0,0
2026-04-13,Paid Search,gs_latam_talent,467.62,3571,150
2026-04-13,Paid Social,fb_founders,302.58,11789,224
2026-04-13,Outbound,cold_email_q1,99.17,0,0
2026-04-14,Paid Search,gs_va_hire,324.04,2476,104
2026-04-14,Paid Social,fb_retarget,334.15,13000,247
2026-04-14,Outbound,linkedin_dm,115.04,0,0
2026-04-15,Paid Search,gs_competitor,398.25,3047,128
2026-04-15,Paid Social,fb_retarget,263.92,10263,195
2026-04-15,Outbound,cold_email_q1,77.86,0,0
2026-04-16,Paid Search,gs_va_hire,297.87,2285,96
2026-04-16,Paid Social,fb_founders,312.32,12157,231
2026-04-16,Outbound,linkedin_dm,99.08,0,0
2026-04-17,Paid Search,gs_va_hire,362.05,2761,116
2026-04-17,Paid Social,fb_retarget,321.24,12473,237
2026-04-17,Outbound,cold_email_q2,71.39,0,0
2026-04-18,Paid Search,gs_latam_talent,82.02,619,26
2026-04-18,Paid Social,fb_retarget,76.3,2947,56
2026-04-18,Outbound,linkedin_dm,27.61,0,0
2026-04-19,Paid Search,gs_competitor,125.78,952,40
2026-04-19,Paid Social,fb_founders,74.51,2894,55
2026-04-19,Outbound,cold_email_q1,28.85,0,0
2026-04-20,Paid Search,gs_va_hire,303.45,2309,97
2026-04-20,Paid Social,fb_founders,227.99,8842,168
2026-04-20,Outbound,linkedin_dm,85.59,0,0
2026-04-21,Paid Search,gs_va_hire,305.57,2333,98
2026-04-21,Paid Social,li_agency_owners,288.46,11210,213
2026-04-21,Outbound,cold_email_q1,107.01,0,0
2026-04-22,Paid Search,gs_latam_talent,522.53,3999,168
2026-04-22,Paid Social,fb_retarget,341.11,13263,252
2026-04-22,Outbound,cold_email_q2,75.17,0,0
2026-04-23,Paid Search,gs_competitor,413.81,3166,133
2026-04-23,Paid Social,li_agency_owners,311.69,12105,230
2026-04-23,Outbound,linkedin_dm,72.32,0,0
2026-04-24,Paid Search,gs_competitor,448.52,3428,144
2026-04-24,Paid Social,fb_retarget,291.55,11315,215
2026-04-24,Outbound,cold_email_q2,67.74,0,0
2026-04-25,Paid Search,gs_competitor,134.13,1023,43
2026-04-25,Paid Social,li_agency_owners,98.34,3789,72
2026-04-25,Outbound,linkedin_dm,30.08,0,0
2026-04-26,Paid Search,gs_latam_talent,132.37,999,42
2026-04-26,Paid Social,fb_retarget,59.95,2315,44
2026-04-26,Outbound,cold_email_q2,18.5,0,0
2026-04-27,Paid Search,gs_va_hire,496.62,3809,160
2026-04-27,Paid Social,fb_retarget,259.74,10105,192
2026-04-27,Outbound,cold_email_q1,79.89,0,0
2026-04-28,Paid Search,gs_va_hire,498.78,3809,160
2026-04-28,Paid Social,fb_founders,302.5,11789,224
2026-04-28,Outbound,cold_email_q2,116.18,0,0
2026-04-29,Paid Search,gs_va_hire,470.74,3595,151
2026-04-29,Paid Social,fb_founders,232.04,9000,171
2026-04-29,Outbound,linkedin_dm,87.57,0,0
2026-04-30,Paid Search,gs_competitor,379.79,2904,122
2026-04-30,Paid Social,li_agency_owners,354.88,13789,262
2026-04-30,Outbound,linkedin_dm,120.76,0,0
