run_id,pipeline_name,run_date,started_at,status,rows_ingested,duration_seconds,error_message
R001707,stripe_invoices,2025-10-12,2025-10-12 04:36:00,success,2946,230,
R001708,ga4_sessions,2025-10-12,2025-10-12 03:48:00,success,2495,344,
R001709,ads_spend,2025-10-12,2025-10-12 03:50:00,success,3018,95,
R001710,hubspot_leads,2025-10-12,2025-10-12 04:45:00,success,2867,122,
R001711,ats_submittals,2025-10-13,2025-10-13 02:15:00,success,8905,88,
R001712,ats_vacancies,2025-10-13,2025-10-13 02:14:00,success,4429,278,
R001713,stripe_invoices,2025-10-13,2025-10-13 03:22:00,success,11441,206,
R001714,ga4_sessions,2025-10-13,2025-10-13 03:29:00,success,9491,980,
R001715,ads_spend,2025-10-13,2025-10-13 03:45:00,success,17805,223,
R001716,hubspot_leads,2025-10-13,2025-10-13 02:58:00,success,9611,179,
R001717,ats_submittals,2025-10-14,2025-10-14 02:50:00,success,6944,260,
R001718,ats_vacancies,2025-10-14,2025-10-14 03:37:00,success,11940,137,
R001719,stripe_invoices,2025-10-14,2025-10-14 04:44:00,success,11628,226,
R001720,ga4_sessions,2025-10-14,2025-10-14 05:40:00,success,13569,1117,
R001721,ads_spend,2025-10-14,2025-10-14 02:34:00,success,6956,307,
R001722,hubspot_leads,2025-10-14,2025-10-14 03:36:00,success,5933,102,
R001723,ats_submittals,2025-10-15,2025-10-15 03:49:00,success,11425,148,
R001724,ats_vacancies,2025-10-15,2025-10-15 05:37:00,success,11124,90,
R001725,stripe_invoices,2025-10-15,2025-10-15 05:13:00,success,7379,241,
R001726,ga4_sessions,2025-10-15,2025-10-15 05:41:00,success,17396,958,
R001727,ads_spend,2025-10-15,2025-10-15 04:26:00,success,12232,255,
R001728,hubspot_leads,2025-10-15,2025-10-15 05:30:00,success,12801,179,
R001729,ats_submittals,2025-10-16,2025-10-16 02:24:00,success,14654,191,
R001730,ats_vacancies,2025-10-16,2025-10-16 04:27:00,success,9531,159,
R001731,stripe_invoices,2025-10-16,2025-10-16 05:43:00,success,9807,189,
R001732,ga4_sessions,2025-10-16,2025-10-16 02:16:00,success,16779,217,
R001733,ads_spend,2025-10-16,2025-10-16 03:54:00,success,18185,151,
R001734,hubspot_leads,2025-10-16,2025-10-16 04:33:00,success,19422,224,
R001735,ats_submittals,2025-10-17,2025-10-17 04:18:00,success,7121,144,
R001736,ats_vacancies,2025-10-17,2025-10-17 04:19:00,success,15437,256,
R001737,stripe_invoices,2025-10-17,2025-10-17 05:56:00,success,9990,214,
R001738,ga4_sessions,2025-10-17,2025-10-17 05:34:00,success,11074,846,
R001739,ads_spend,2025-10-17,2025-10-17 03:21:00,success,12533,241,
R001740,hubspot_leads,2025-10-17,2025-10-17 02:47:00,success,20786,130,
R001741,ats_submittals,2025-10-18,2025-10-18 02:59:00,success,2224,200,
R001742,ats_vacancies,2025-10-18,2025-10-18 03:10:00,success,3532,304,
R001743,stripe_invoices,2025-10-18,2025-10-18 03:16:00,success,3383,213,
R001744,ga4_sessions,2025-10-18,2025-10-18 02:10:00,success,4137,979,
R001745,ads_spend,2025-10-18,2025-10-18 04:30:00,success,3017,303,
R001746,hubspot_leads,2025-10-18,2025-10-18 02:58:00,success,3014,199,
R001747,ats_submittals,2025-10-19,2025-10-19 03:43:00,success,3002,220,
R001748,ats_vacancies,2025-10-19,2025-10-19 03:32:00,success,2096,224,
R001749,stripe_invoices,2025-10-19,2025-10-19 05:17:00,success,2137,120,
R001750,ga4_sessions,2025-10-19,2025-10-19 03:34:00,success,2089,558,
R001751,ads_spend,2025-10-19,2025-10-19 04:45:00,success,4281,206,
R001752,hubspot_leads,2025-10-19,2025-10-19 02:33:00,success,3292,176,
R001753,ats_submittals,2025-10-20,2025-10-20 03:46:00,success,13017,220,
R001754,ats_vacancies,2025-10-20,2025-10-20 02:55:00,success,11987,220,
R001755,stripe_invoices,2025-10-20,2025-10-20 04:26:00,success,5477,144,
R001756,ga4_sessions,2025-10-20,2025-10-20 03:34:00,success,10545,459,
R001757,ads_spend,2025-10-20,2025-10-20 03:56:00,success,14307,278,
R001758,hubspot_leads,2025-10-20,2025-10-20 04:23:00,success,12270,201,
R001759,ats_submittals,2025-10-21,2025-10-21 03:23:00,success,9130,170,
R001760,ats_vacancies,2025-10-21,2025-10-21 02:59:00,success,10329,202,
R001761,stripe_invoices,2025-10-21,2025-10-21 04:27:00,success,9399,108,
R001762,ga4_sessions,2025-10-21,2025-10-21 02:24:00,success,10683,390,
R001763,ads_spend,2025-10-21,2025-10-21 04:11:00,failed,0,210,API rate limit exceeded
R001764,hubspot_leads,2025-10-21,2025-10-21 03:53:00,success,9859,242,
R001765,ats_submittals,2025-10-22,2025-10-22 05:24:00,success,8766,357,
R001766,ats_vacancies,2025-10-22,2025-10-22 02:38:00,success,14524,166,
R001767,stripe_invoices,2025-10-22,2025-10-22 04:52:00,success,14503,248,
R001768,ga4_sessions,2025-10-22,2025-10-22 04:19:00,success,14964,442,
R001769,ads_spend,2025-10-22,2025-10-22 03:31:00,success,8462,88,
R001770,hubspot_leads,2025-10-22,2025-10-22 02:34:00,success,9011,298,
R001771,ats_submittals,2025-10-23,2025-10-23 03:23:00,success,10597,175,
R001772,ats_vacancies,2025-10-23,2025-10-23 03:25:00,success,11763,174,
R001773,stripe_invoices,2025-10-23,2025-10-23 03:57:00,success,16428,288,
R001774,ga4_sessions,2025-10-23,2025-10-23 02:41:00,success,8679,685,
R001775,ads_spend,2025-10-23,2025-10-23 02:59:00,success,18974,225,
R001776,hubspot_leads,2025-10-23,2025-10-23 03:54:00,success,7823,256,
R001777,ats_submittals,2025-10-24,2025-10-24 05:14:00,success,14291,217,
R001778,ats_vacancies,2025-10-24,2025-10-24 04:23:00,success,12742,179,
R001779,stripe_invoices,2025-10-24,2025-10-24 02:29:00,success,4715,224,
R001780,ga4_sessions,2025-10-24,2025-10-24 04:58:00,success,11427,671,
R001781,ads_spend,2025-10-24,2025-10-24 05:39:00,success,11250,255,
R001782,hubspot_leads,2025-10-24,2025-10-24 05:19:00,success,11786,224,
R001783,ats_submittals,2025-10-25,2025-10-25 03:33:00,success,3258,197,
R001784,ats_vacancies,2025-10-25,2025-10-25 02:10:00,success,2601,159,
R001785,stripe_invoices,2025-10-25,2025-10-25 02:14:00,success,1253,190,
R001786,ga4_sessions,2025-10-25,2025-10-25 04:55:00,success,3834,696,
R001787,ads_spend,2025-10-25,2025-10-25 04:35:00,success,2281,291,
R001788,hubspot_leads,2025-10-25,2025-10-25 03:56:00,success,5052,290,
R001789,ats_submittals,2025-10-26,2025-10-26 03:20:00,success,2806,242,
R001790,ats_vacancies,2025-10-26,2025-10-26 04:51:00,success,3328,148,
R001791,stripe_invoices,2025-10-26,2025-10-26 04:32:00,success,3998,155,
R001792,ga4_sessions,2025-10-26,2025-10-26 04:52:00,success,2516,844,
R001793,ads_spend,2025-10-26,2025-10-26 02:46:00,success,3388,290,
R001794,hubspot_leads,2025-10-26,2025-10-26 05:29:00,success,3305,242,
R001795,ats_submittals,2025-10-27,2025-10-27 02:27:00,success,10373,186,
R001796,ats_vacancies,2025-10-27,2025-10-27 02:17:00,success,11983,130,
R001797,stripe_invoices,2025-10-27,2025-10-27 03:27:00,success,9841,307,
R001798,ga4_sessions,2025-10-27,2025-10-27 05:21:00,success,16279,593,
R001799,ads_spend,2025-10-27,2025-10-27 02:20:00,success,15474,181,
R001800,hubspot_leads,2025-10-27,2025-10-27 05:46:00,success,13236,237,
R001801,ats_submittals,2025-10-28,2025-10-28 04:52:00,success,12643,235,
R001802,ats_vacancies,2025-10-28,2025-10-28 03:46:00,success,11539,166,
R001803,stripe_invoices,2025-10-28,2025-10-28 02:10:00,success,6201,325,
R001804,ga4_sessions,2025-10-28,2025-10-28 03:27:00,success,15609,729,
R001805,ads_spend,2025-10-28,2025-10-28 02:29:00,success,9088,113,
R001806,hubspot_leads,2025-10-28,2025-10-28 05:30:00,success,10526,169,
R001807,ats_submittals,2025-10-29,2025-10-29 04:28:00,success,6373,215,
R001808,ats_vacancies,2025-10-29,2025-10-29 04:49:00,success,11022,219,
R001809,stripe_invoices,2025-10-29,2025-10-29 04:28:00,success,8676,215,
R001810,ga4_sessions,2025-10-29,2025-10-29 04:37:00,success,11741,540,
R001811,ads_spend,2025-10-29,2025-10-29 04:13:00,success,9018,237,
R001812,hubspot_leads,2025-10-29,2025-10-29 05:17:00,success,15590,79,
R001813,ats_submittals,2025-10-30,2025-10-30 04:58:00,success,14576,73,
R001814,ats_vacancies,2025-10-30,2025-10-30 03:29:00,success,5911,259,
R001815,stripe_invoices,2025-10-30,2025-10-30 05:16:00,success,14555,54,
R001816,ga4_sessions,2025-10-30,2025-10-30 03:41:00,success,9532,739,
R001817,ads_spend,2025-10-30,2025-10-30 03:53:00,success,8608,294,
R001818,hubspot_leads,2025-10-30,2025-10-30 05:16:00,success,16540,207,
R001819,ats_submittals,2025-10-31,2025-10-31 05:48:00,success,6860,162,
R001820,ats_vacancies,2025-10-31,2025-10-31 03:36:00,success,10414,293,
R001821,stripe_invoices,2025-10-31,2025-10-31 04:25:00,success,10307,278,
R001822,ga4_sessions,2025-10-31,2025-10-31 02:22:00,success,12008,786,
R001823,ads_spend,2025-10-31,2025-10-31 02:10:00,success,9115,325,
R001824,hubspot_leads,2025-10-31,2025-10-31 02:54:00,success,14117,119,
R001825,ats_submittals,2025-11-01,2025-11-01 03:40:00,success,3523,163,
R001826,ats_vacancies,2025-11-01,2025-11-01 03:33:00,success,2685,297,
R001827,stripe_invoices,2025-11-01,2025-11-01 05:24:00,success,5237,241,
R001828,ga4_sessions,2025-11-01,2025-11-01 03:14:00,success,1881,693,
R001829,ads_spend,2025-11-01,2025-11-01 02:28:00,success,3138,288,
R001830,hubspot_leads,2025-11-01,2025-11-01 04:14:00,success,3468,145,
R001831,ats_submittals,2025-11-02,2025-11-02 05:12:00,success,3440,78,
R001832,ats_vacancies,2025-11-02,2025-11-02 03:23:00,success,2099,213,
R001833,stripe_invoices,2025-11-02,2025-11-02 05:21:00,success,2381,295,
R001834,ga4_sessions,2025-11-02,2025-11-02 02:30:00,success,2694,453,
R001835,ads_spend,2025-11-02,2025-11-02 03:15:00,success,1847,135,
R001836,hubspot_leads,2025-11-02,2025-11-02 04:54:00,success,2064,206,
R001837,ats_submittals,2025-11-03,2025-11-03 03:14:00,success,15541,335,
R001838,ats_vacancies,2025-11-03,2025-11-03 02:53:00,success,10019,189,
R001839,stripe_invoices,2025-11-03,2025-11-03 03:48:00,success,9368,105,
R001840,ga4_sessions,2025-11-03,2025-11-03 03:49:00,success,8080,788,
R001841,ads_spend,2025-11-03,2025-11-03 02:18:00,success,17060,179,
R001842,hubspot_leads,2025-11-03,2025-11-03 03:40:00,success,21171,258,
R001843,ats_submittals,2025-11-04,2025-11-04 04:49:00,success,10417,231,
R001844,ats_vacancies,2025-11-04,2025-11-04 05:51:00,success,10737,207,
R001845,stripe_invoices,2025-11-04,2025-11-04 05:23:00,success,13189,89,
R001846,ga4_sessions,2025-11-04,2025-11-04 04:43:00,failed,0,401,Duplicate key on merge
R001847,ads_spend,2025-11-04,2025-11-04 04:41:00,success,16287,354,
R001848,hubspot_leads,2025-11-04,2025-11-04 04:58:00,success,11865,187,
R001849,ats_submittals,2025-11-05,2025-11-05 04:26:00,success,15824,298,
R001850,ats_vacancies,2025-11-05,2025-11-05 05:29:00,success,10496,129,
R001851,stripe_invoices,2025-11-05,2025-11-05 04:38:00,success,7846,323,
R001852,ga4_sessions,2025-11-05,2025-11-05 02:28:00,success,13556,884,
R001853,ads_spend,2025-11-05,2025-11-05 02:39:00,success,12237,289,
R001854,hubspot_leads,2025-11-05,2025-11-05 05:51:00,success,15201,137,
R001855,ats_submittals,2025-11-06,2025-11-06 04:21:00,success,18177,200,
R001856,ats_vacancies,2025-11-06,2025-11-06 02:35:00,success,20041,180,
R001857,stripe_invoices,2025-11-06,2025-11-06 03:42:00,success,8060,221,
R001858,ga4_sessions,2025-11-06,2025-11-06 05:26:00,success,11447,862,
R001859,ads_spend,2025-11-06,2025-11-06 02:29:00,success,8082,352,
R001860,hubspot_leads,2025-11-06,2025-11-06 05:51:00,success,9064,278,
R001861,ats_submittals,2025-11-07,2025-11-07 03:48:00,success,14287,267,
R001862,ats_vacancies,2025-11-07,2025-11-07 04:16:00,success,12579,112,
R001863,stripe_invoices,2025-11-07,2025-11-07 04:18:00,success,12481,143,
R001864,ga4_sessions,2025-11-07,2025-11-07 02:14:00,success,12478,580,
R001865,ads_spend,2025-11-07,2025-11-07 02:57:00,success,14630,300,
R001866,hubspot_leads,2025-11-07,2025-11-07 04:27:00,success,13781,236,
R001867,ats_submittals,2025-11-08,2025-11-08 02:17:00,success,2767,114,
R001868,ats_vacancies,2025-11-08,2025-11-08 04:29:00,success,2121,267,
R001869,stripe_invoices,2025-11-08,2025-11-08 02:10:00,success,3921,198,
R001870,ga4_sessions,2025-11-08,2025-11-08 03:42:00,success,5151,525,
R001871,ads_spend,2025-11-08,2025-11-08 05:35:00,success,2359,154,
R001872,hubspot_leads,2025-11-08,2025-11-08 05:47:00,success,1684,94,
R001873,ats_submittals,2025-11-09,2025-11-09 04:58:00,success,4650,146,
R001874,ats_vacancies,2025-11-09,2025-11-09 02:33:00,success,2258,253,
R001875,stripe_invoices,2025-11-09,2025-11-09 02:45:00,success,1954,212,
R001876,ga4_sessions,2025-11-09,2025-11-09 02:28:00,success,2882,261,
R001877,ads_spend,2025-11-09,2025-11-09 04:15:00,success,1707,224,
R001878,hubspot_leads,2025-11-09,2025-11-09 05:35:00,success,2935,189,
R001879,ats_submittals,2025-11-10,2025-11-10 05:52:00,success,12287,199,
R001880,ats_vacancies,2025-11-10,2025-11-10 03:54:00,success,18481,257,
R001881,stripe_invoices,2025-11-10,2025-11-10 02:44:00,success,10347,201,
R001882,ga4_sessions,2025-11-10,2025-11-10 03:48:00,success,10995,530,
R001883,ads_spend,2025-11-10,2025-11-10 05:28:00,success,14144,123,
R001884,hubspot_leads,2025-11-10,2025-11-10 03:10:00,success,11139,258,
R001885,ats_submittals,2025-11-11,2025-11-11 03:56:00,success,10967,186,
R001886,ats_vacancies,2025-11-11,2025-11-11 03:22:00,success,14172,195,
R001887,stripe_invoices,2025-11-11,2025-11-11 05:17:00,success,12714,122,
R001888,ga4_sessions,2025-11-11,2025-11-11 04:55:00,success,7340,881,
R001889,ads_spend,2025-11-11,2025-11-11 04:20:00,success,16422,318,
R001890,hubspot_leads,2025-11-11,2025-11-11 02:30:00,success,15151,300,
R001891,ats_submittals,2025-11-12,2025-11-12 02:56:00,success,9667,126,
R001892,ats_vacancies,2025-11-12,2025-11-12 03:57:00,success,9369,192,
R001893,stripe_invoices,2025-11-12,2025-11-12 04:21:00,success,11724,198,
R001894,ga4_sessions,2025-11-12,2025-11-12 05:16:00,success,14698,919,
R001895,ads_spend,2025-11-12,2025-11-12 05:36:00,success,15023,140,
R001896,hubspot_leads,2025-11-12,2025-11-12 03:12:00,success,11661,155,
R001897,ats_submittals,2025-11-13,2025-11-13 03:38:00,success,12831,147,
R001898,ats_vacancies,2025-11-13,2025-11-13 05:40:00,success,11685,22,
R001899,stripe_invoices,2025-11-13,2025-11-13 03:21:00,success,10744,190,
R001900,ga4_sessions,2025-11-13,2025-11-13 03:17:00,success,13034,227,
R001901,ads_spend,2025-11-13,2025-11-13 03:22:00,success,12648,93,
R001902,hubspot_leads,2025-11-13,2025-11-13 05:30:00,success,8255,62,
R001903,ats_submittals,2025-11-14,2025-11-14 02:55:00,success,14135,178,
R001904,ats_vacancies,2025-11-14,2025-11-14 02:10:00,success,11872,181,
R001905,stripe_invoices,2025-11-14,2025-11-14 05:24:00,success,10566,332,
R001906,ga4_sessions,2025-11-14,2025-11-14 03:58:00,success,11548,872,
R001907,ads_spend,2025-11-14,2025-11-14 04:35:00,success,10999,267,
R001908,hubspot_leads,2025-11-14,2025-11-14 03:48:00,success,10380,309,
R001909,ats_submittals,2025-11-15,2025-11-15 02:50:00,success,3005,164,
R001910,ats_vacancies,2025-11-15,2025-11-15 03:50:00,success,3350,188,
R001911,stripe_invoices,2025-11-15,2025-11-15 05:40:00,success,3423,188,
R001912,ga4_sessions,2025-11-15,2025-11-15 02:54:00,success,4083,831,
R001913,ads_spend,2025-11-15,2025-11-15 02:52:00,success,2837,204,
R001914,hubspot_leads,2025-11-15,2025-11-15 02:55:00,success,3034,281,
R001915,ats_submittals,2025-11-16,2025-11-16 04:55:00,success,2769,246,
R001916,ats_vacancies,2025-11-16,2025-11-16 02:36:00,success,3413,301,
R001917,stripe_invoices,2025-11-16,2025-11-16 02:20:00,success,1042,93,
R001918,ga4_sessions,2025-11-16,2025-11-16 03:14:00,success,2995,252,
R001919,ads_spend,2025-11-16,2025-11-16 03:39:00,success,2057,389,
R001920,hubspot_leads,2025-11-16,2025-11-16 04:40:00,success,4420,219,
R001921,ats_submittals,2025-11-17,2025-11-17 02:30:00,success,11766,312,
R001922,ats_vacancies,2025-11-17,2025-11-17 04:31:00,success,13980,306,
R001923,stripe_invoices,2025-11-17,2025-11-17 04:18:00,success,7679,127,
R001924,ga4_sessions,2025-11-17,2025-11-17 05:35:00,success,11590,914,
R001925,ads_spend,2025-11-17,2025-11-17 02:41:00,success,16651,144,
R001926,hubspot_leads,2025-11-17,2025-11-17 03:13:00,success,14543,103,
R001927,ats_submittals,2025-11-18,2025-11-18 04:13:00,success,11783,280,
R001928,ats_vacancies,2025-11-18,2025-11-18 04:28:00,success,5799,212,
R001929,stripe_invoices,2025-11-18,2025-11-18 02:51:00,success,11843,205,
R001930,ga4_sessions,2025-11-18,2025-11-18 04:55:00,success,10212,603,
R001931,ads_spend,2025-11-18,2025-11-18 03:54:00,success,9819,157,
R001932,hubspot_leads,2025-11-18,2025-11-18 03:17:00,success,10381,312,
R001933,ats_submittals,2025-11-19,2025-11-19 05:47:00,success,11156,178,
R001934,ats_vacancies,2025-11-19,2025-11-19 05:27:00,success,9154,114,
R001935,stripe_invoices,2025-11-19,2025-11-19 05:58:00,success,10629,291,
R001936,ga4_sessions,2025-11-19,2025-11-19 03:46:00,success,10819,488,
R001937,ads_spend,2025-11-19,2025-11-19 02:28:00,success,11069,88,
R001938,hubspot_leads,2025-11-19,2025-11-19 03:48:00,success,10890,139,
R001939,ats_submittals,2025-11-20,2025-11-20 04:32:00,success,14824,213,
R001940,ats_vacancies,2025-11-20,2025-11-20 05:21:00,success,12434,175,
R001941,stripe_invoices,2025-11-20,2025-11-20 02:33:00,success,13260,243,
R001942,ga4_sessions,2025-11-20,2025-11-20 02:27:00,success,9877,485,
R001943,ads_spend,2025-11-20,2025-11-20 05:17:00,failed,0,149,Auth token expired
R001944,hubspot_leads,2025-11-20,2025-11-20 03:27:00,success,13270,148,
R001945,ats_submittals,2025-11-21,2025-11-21 03:11:00,success,10522,245,
R001946,ats_vacancies,2025-11-21,2025-11-21 03:44:00,success,15283,159,
R001947,stripe_invoices,2025-11-21,2025-11-21 04:14:00,success,6791,158,
R001948,ga4_sessions,2025-11-21,2025-11-21 04:52:00,success,8568,771,
R001949,ads_spend,2025-11-21,2025-11-21 05:45:00,success,12626,267,
R001950,hubspot_leads,2025-11-21,2025-11-21 02:26:00,success,17475,159,
R001951,ats_submittals,2025-11-22,2025-11-22 03:40:00,failed,0,221,Schema drift: new column
R001952,ats_vacancies,2025-11-22,2025-11-22 05:31:00,success,3400,147,
R001953,stripe_invoices,2025-11-22,2025-11-22 04:47:00,success,801,218,
R001954,ga4_sessions,2025-11-22,2025-11-22 04:44:00,success,4558,491,
R001955,ads_spend,2025-11-22,2025-11-22 02:36:00,success,4112,129,
R001956,hubspot_leads,2025-11-22,2025-11-22 03:49:00,success,2733,243,
R001957,ats_submittals,2025-11-23,2025-11-23 04:43:00,success,2027,379,
R001958,ats_vacancies,2025-11-23,2025-11-23 04:39:00,success,3165,224,
R001959,stripe_invoices,2025-11-23,2025-11-23 04:12:00,success,3995,182,
R001960,ga4_sessions,2025-11-23,2025-11-23 03:42:00,success,1584,553,
R001961,ads_spend,2025-11-23,2025-11-23 03:29:00,success,3840,224,
R001962,hubspot_leads,2025-11-23,2025-11-23 04:47:00,success,2783,180,
R001963,ats_submittals,2025-11-24,2025-11-24 05:59:00,success,13100,118,
R001964,ats_vacancies,2025-11-24,2025-11-24 05:16:00,success,11989,264,
R001965,stripe_invoices,2025-11-24,2025-11-24 04:45:00,success,11934,180,
R001966,ga4_sessions,2025-11-24,2025-11-24 03:46:00,success,13042,421,
R001967,ads_spend,2025-11-24,2025-11-24 03:13:00,success,12086,226,
R001968,hubspot_leads,2025-11-24,2025-11-24 05:47:00,success,16714,155,
R001969,ats_submittals,2025-11-25,2025-11-25 02:45:00,success,8477,287,
R001970,ats_vacancies,2025-11-25,2025-11-25 04:31:00,success,13588,324,
R001971,stripe_invoices,2025-11-25,2025-11-25 02:21:00,success,10956,92,
R001972,ga4_sessions,2025-11-25,2025-11-25 05:29:00,success,11741,340,
R001973,ads_spend,2025-11-25,2025-11-25 04:58:00,failed,0,256,Schema drift: new column
R001974,hubspot_leads,2025-11-25,2025-11-25 03:55:00,success,13123,285,
R001975,ats_submittals,2025-11-26,2025-11-26 04:51:00,success,15310,154,
R001976,ats_vacancies,2025-11-26,2025-11-26 04:19:00,success,11190,149,
R001977,stripe_invoices,2025-11-26,2025-11-26 02:24:00,success,10124,226,
R001978,ga4_sessions,2025-11-26,2025-11-26 04:59:00,success,15071,339,
R001979,ads_spend,2025-11-26,2025-11-26 04:10:00,success,9545,269,
R001980,hubspot_leads,2025-11-26,2025-11-26 03:37:00,success,15550,132,
R001981,ats_submittals,2025-11-27,2025-11-27 03:16:00,success,18467,189,
R001982,ats_vacancies,2025-11-27,2025-11-27 04:28:00,success,13222,211,
R001983,stripe_invoices,2025-11-27,2025-11-27 05:32:00,success,9467,168,
R001984,ga4_sessions,2025-11-27,2025-11-27 05:18:00,success,17488,494,
R001985,ads_spend,2025-11-27,2025-11-27 03:16:00,success,8947,240,
R001986,hubspot_leads,2025-11-27,2025-11-27 04:26:00,success,18856,101,
R001987,ats_submittals,2025-11-28,2025-11-28 05:43:00,success,9004,200,
R001988,ats_vacancies,2025-11-28,2025-11-28 02:15:00,success,5441,306,
R001989,stripe_invoices,2025-11-28,2025-11-28 02:20:00,success,6158,228,
R001990,ga4_sessions,2025-11-28,2025-11-28 02:40:00,success,9579,1007,
R001991,ads_spend,2025-11-28,2025-11-28 03:20:00,success,6855,229,
R001992,hubspot_leads,2025-11-28,2025-11-28 05:19:00,success,12478,190,
R001993,ats_submittals,2025-11-29,2025-11-29 04:29:00,success,2116,176,
R001994,ats_vacancies,2025-11-29,2025-11-29 04:58:00,success,3106,150,
R001995,stripe_invoices,2025-11-29,2025-11-29 04:39:00,success,3057,247,
R001996,ga4_sessions,2025-11-29,2025-11-29 03:29:00,success,2988,767,
R001997,ads_spend,2025-11-29,2025-11-29 05:46:00,success,3342,109,
R001998,hubspot_leads,2025-11-29,2025-11-29 02:50:00,success,2992,340,
R001999,ats_submittals,2025-11-30,2025-11-30 05:48:00,success,1520,182,
R002000,ats_vacancies,2025-11-30,2025-11-30 03:36:00,success,2183,248,
R002001,stripe_invoices,2025-11-30,2025-11-30 03:19:00,success,3249,189,
R002002,ga4_sessions,2025-11-30,2025-11-30 04:58:00,success,3734,75,
R002003,ads_spend,2025-11-30,2025-11-30 05:55:00,success,2550,212,
R002004,hubspot_leads,2025-11-30,2025-11-30 05:19:00,success,3985,258,
R002005,ats_submittals,2025-12-01,2025-12-01 05:53:00,success,6398,102,
R002006,ats_vacancies,2025-12-01,2025-12-01 03:43:00,success,3995,145,
R002007,stripe_invoices,2025-12-01,2025-12-01 02:57:00,success,9122,182,
R002008,ga4_sessions,2025-12-01,2025-12-01 02:27:00,success,8385,748,
R002009,ads_spend,2025-12-01,2025-12-01 02:50:00,success,6096,243,
R002010,hubspot_leads,2025-12-01,2025-12-01 03:41:00,success,7695,237,
R002011,ats_submittals,2025-12-02,2025-12-02 02:54:00,success,10911,205,
R002012,ats_vacancies,2025-12-02,2025-12-02 05:57:00,success,8964,211,
R002013,stripe_invoices,2025-12-02,2025-12-02 02:12:00,success,7763,263,
R002014,ga4_sessions,2025-12-02,2025-12-02 05:13:00,success,3865,664,
R002015,ads_spend,2025-12-02,2025-12-02 02:29:00,success,9862,285,
R002016,hubspot_leads,2025-12-02,2025-12-02 02:17:00,success,6267,281,
R002017,ats_submittals,2025-12-03,2025-12-03 05:46:00,success,8113,168,
R002018,ats_vacancies,2025-12-03,2025-12-03 03:12:00,success,8810,130,
R002019,stripe_invoices,2025-12-03,2025-12-03 02:52:00,success,4655,162,
R002020,ga4_sessions,2025-12-03,2025-12-03 05:37:00,success,4506,920,
R002021,ads_spend,2025-12-03,2025-12-03 03:20:00,success,7487,224,
R002022,hubspot_leads,2025-12-03,2025-12-03 02:39:00,success,9086,373,
R002023,ats_submittals,2025-12-04,2025-12-04 04:26:00,success,9864,276,
R002024,ats_vacancies,2025-12-04,2025-12-04 05:58:00,success,6615,46,
R002025,stripe_invoices,2025-12-04,2025-12-04 04:33:00,success,6978,233,
R002026,ga4_sessions,2025-12-04,2025-12-04 02:18:00,success,6302,1007,
R002027,ads_spend,2025-12-04,2025-12-04 02:19:00,success,6404,273,
R002028,hubspot_leads,2025-12-04,2025-12-04 04:11:00,success,5177,294,
R002029,ats_submittals,2025-12-05,2025-12-05 03:15:00,success,10499,231,
R002030,ats_vacancies,2025-12-05,2025-12-05 03:11:00,success,6368,347,
R002031,stripe_invoices,2025-12-05,2025-12-05 02:54:00,success,7106,197,
R002032,ga4_sessions,2025-12-05,2025-12-05 02:14:00,success,10328,913,
R002033,ads_spend,2025-12-05,2025-12-05 05:45:00,success,8331,202,
R002034,hubspot_leads,2025-12-05,2025-12-05 02:58:00,success,7301,133,
R002035,ats_submittals,2025-12-06,2025-12-06 03:58:00,success,2963,239,
R002036,ats_vacancies,2025-12-06,2025-12-06 04:26:00,success,1590,205,
R002037,stripe_invoices,2025-12-06,2025-12-06 03:25:00,success,2838,184,
R002038,ga4_sessions,2025-12-06,2025-12-06 03:48:00,success,1976,570,
R002039,ads_spend,2025-12-06,2025-12-06 02:34:00,success,1603,252,
R002040,hubspot_leads,2025-12-06,2025-12-06 05:13:00,failed,0,288,Source returned 0 rows
R002041,ats_submittals,2025-12-07,2025-12-07 03:18:00,success,1687,164,
R002042,ats_vacancies,2025-12-07,2025-12-07 05:39:00,success,1893,263,
R002043,stripe_invoices,2025-12-07,2025-12-07 04:40:00,success,1593,187,
R002044,ga4_sessions,2025-12-07,2025-12-07 04:59:00,success,1699,601,
R002045,ads_spend,2025-12-07,2025-12-07 05:14:00,failed,0,197,API rate limit exceeded
R002046,hubspot_leads,2025-12-07,2025-12-07 05:16:00,success,1930,316,
R002047,ats_submittals,2025-12-08,2025-12-08 05:21:00,success,7365,297,
R002048,ats_vacancies,2025-12-08,2025-12-08 05:54:00,success,8228,206,
R002049,stripe_invoices,2025-12-08,2025-12-08 02:55:00,success,6304,222,
R002050,ga4_sessions,2025-12-08,2025-12-08 02:17:00,success,10335,683,
R002051,ads_spend,2025-12-08,2025-12-08 05:28:00,success,5762,168,
R002052,hubspot_leads,2025-12-08,2025-12-08 05:51:00,success,8996,189,
R002053,ats_submittals,2025-12-09,2025-12-09 03:18:00,success,10509,276,
R002054,ats_vacancies,2025-12-09,2025-12-09 05:56:00,success,8107,168,
R002055,stripe_invoices,2025-12-09,2025-12-09 04:49:00,success,3910,348,
R002056,ga4_sessions,2025-12-09,2025-12-09 04:54:00,success,11786,339,
R002057,ads_spend,2025-12-09,2025-12-09 03:10:00,success,6756,271,
